cell_id,centroid_x,centroid_y,thickness_px,thickness_um,completeness,dab_intensity,composite_grade
89445,38489.3415,42267.4173,8.0000,3.6784,1.0000,0.2548,3
89447,38531.7825,42309.7887,9.0000,4.1382,1.0000,0.1638,1
89452,38519.5318,42370.2023,11.5000,5.2877,1.0000,0.2343,3
89455,38489.5593,42367.6864,10.5000,4.8279,0.9804,0.2043,3
89456,38444.2369,42383.0402,11.0000,5.0578,1.0000,0.2269,3
89457,38408.0857,42404.0476,9.0000,4.1382,1.0000,0.2306,3
89458,38442.1273,42406.2434,10.5000,4.8279,1.0000,0.2108,3
89460,38527.3429,42415.4714,9.0000,4.1382,1.0000,0.1888,1
89462,38492.0964,42434.1687,8.0000,3.6784,1.0000,0.2255,3
89466,38466.0614,42460.6447,18.0000,8.2764,1.0000,0.1998,3
89468,38508.0924,42466.2013,12.0000,5.5176,1.0000,0.1782,3
89471,38521.8910,42500.2628,10.0000,4.5980,0.9459,0.1982,3
89472,38488.8046,42509.2950,10.5000,4.8279,1.0000,0.2130,3
89473,38487.9790,42534.7057,13.0000,5.9774,0.9773,0.2364,3
89474,38442.2099,42555.6461,13.5000,6.2073,1.0000,0.1918,3
89475,38479.3943,42574.3676,16.0000,7.3568,1.0000,0.2479,3
89476,38541.1503,42565.6089,12.5000,5.7475,1.0000,0.2580,3
89477,38509.1698,42599.2327,16.0000,7.3568,0.9730,0.1988,3
89478,38458.7355,42610.6604,13.5000,6.2073,0.9868,0.2048,3
89479,38409.6711,42615.2879,12.5000,5.7475,0.9444,0.1861,3
89480,38500.4581,42637.1785,13.0000,5.9774,1.0000,0.2763,3
89481,38445.5010,42659.0986,5.0000,2.2990,0.0000,0.1499,1
89482,38479.1019,42664.1890,8.5000,3.9083,0.2727,0.2129,3
89483,38514.6740,42678.1144,12.0000,5.5176,1.0000,0.2454,3
89484,38445.9247,42684.4086,6.5000,2.9887,1.0000,2.7689,3
89485,38468.7054,42704.5659,11.0000,5.0578,0.8913,2.3950,3
89486,38520.4679,42720.7920,5.5000,2.5289,0.1190,0.3683,1
89502,38478.2843,42494.2106,18.0000,8.2764,1.0000,0.2077,3
89503,38436.6821,42513.7152,9.5000,4.3681,1.0000,0.1872,3
89505,38425.4180,42582.3757,12.5000,5.7475,0.9706,0.1911,3
89506,38499.0791,42739.8371,11.0000,5.0578,0.8939,2.9247,3
89507,38472.6293,42750.3822,9.0000,4.1382,0.9362,3.0812,3
89508,38657.6142,42926.3622,17.5000,8.0465,0.9054,3.0686,3
89760,38024.4110,42758.0274,8.5000,3.9083,1.0000,0.2667,3
89761,38168.9556,42757.9235,12.0000,5.5176,1.0000,0.2155,3
89762,38129.2252,42753.9926,9.5000,4.3681,0.8667,0.2507,3
89763,38080.1066,42763.1088,8.0000,3.6784,1.0000,0.2280,3
89764,38041.6398,42768.0645,7.0000,3.2186,1.0000,0.2210,2
89765,38148.1048,42783.6210,9.0000,4.1382,1.0000,0.2540,3
89766,38053.7000,42802.1875,11.0000,5.0578,0.9429,0.1737,1
89767,38218.1655,42809.0466,10.0000,4.5980,0.7714,0.2108,3
89769,38030.0343,42815.9216,10.5000,4.8279,1.0000,0.1836,1
89771,38236.6954,42837.4535,5.0000,2.2990,0.2105,0.3046,1
89772,38161.7500,42858.3640,14.5000,6.6671,1.0000,0.1829,3
89773,38026.2281,42863.0680,10.0000,4.5980,1.0000,0.1791,3
89774,38189.5476,42870.9345,16.0000,7.3568,1.0000,0.2120,3
89776,38147.3061,42878.3061,10.0000,4.5980,1.0000,0.2661,3
89834,38581.9146,42767.7328,18.0000,8.2764,1.0000,2.6596,3
89836,38618.7879,42800.5273,14.0000,6.4372,0.5400,2.4460,3
89839,38185.5013,42824.5840,6.0000,2.7588,1.0000,0.1848,1
89842,38345.0084,42869.4706,6.0000,2.7588,0.6364,3.2884,3
89844,38335.9686,42890.7220,6.0000,2.7588,0.6545,3.3894,3
