cell_id,centroid_x,centroid_y,thickness_px,thickness_um,completeness,dab_intensity,composite_grade
14242,87971.7057,25793.0000,6.5000,2.9887,0.2500,0.2751,1
14243,87609.2374,25841.5965,8.5000,3.9083,0.8701,3.0810,3
14244,87918.7394,25844.7449,17.0000,7.8166,0.8929,0.2299,3
14245,87356.3482,25845.7523,13.0000,5.9774,1.0000,0.3604,3
14246,87953.4124,25850.7116,14.5000,6.6671,0.9667,0.2864,3
14247,87985.3912,25877.4185,6.5000,2.9887,0.4242,0.6366,2
14248,87570.1971,25862.9785,6.0000,2.7588,0.1667,0.3477,1
14249,87616.6307,25870.1511,17.0000,7.8166,1.0000,3.2773,3
14250,87331.8750,25910.1706,11.0000,5.0578,0.7500,0.2138,3
14251,87588.0065,25900.0033,8.0000,3.6784,0.1053,0.2718,3
14252,87474.1586,25900.1060,13.0000,5.9774,0.7931,0.3647,3
14253,87370.2097,25913.6486,10.0000,4.5980,1.0000,0.2542,3
14254,87632.0750,25946.8925,15.5000,7.1269,0.8667,2.9928,3
14255,87522.7753,25941.9698,7.5000,3.4485,0.4286,0.6361,2
14256,87549.3066,25963.7791,21.0000,9.6558,0.9730,2.7485,3
14257,87391.6424,25952.1596,8.0000,3.6784,0.4062,0.2460,3
14258,87720.5254,25975.5099,13.5000,6.2073,1.0000,2.7330,3
14259,87874.0595,25977.6442,9.0000,4.1382,0.8627,0.5633,3
14260,87817.3870,25970.2931,7.0000,3.2186,0.8036,0.1897,2
14261,87698.6083,25979.1167,11.0000,5.0578,0.9524,2.9997,3
14262,87817.0432,26030.0959,17.0000,7.8166,0.9216,2.3972,3
14263,87857.1215,26027.5911,7.0000,3.2186,0.0500,0.3041,1
14264,87884.3126,26045.1156,7.0000,3.2186,0.3250,0.5839,2
14287,87716.7052,25718.5118,21.5000,9.8857,0.9710,3.0377,3
14288,87750.8048,25729.8123,19.0000,8.7362,0.9595,3.0225,3
14289,87797.9407,25750.7820,12.0000,5.5176,0.9880,3.1809,3
14290,87869.7086,25783.6143,8.5000,3.9083,0.0606,0.2842,3
14291,87658.7854,25841.4520,7.0000,3.2186,0.8625,2.9465,3
14292,87992.9478,25918.7711,21.0000,9.6558,0.9518,3.0553,3
14293,87687.8099,25952.8567,13.0000,5.9774,1.0000,2.9274,3
14294,87755.7392,25985.1804,9.5000,4.3681,0.8824,2.9459,3
14295,87406.7695,26007.2881,15.0000,6.8970,0.9412,2.9966,3
14727,87407.3673,26008.1722,15.0000,6.8970,0.9103,3.0300,3
14751,87332.4154,26021.4205,14.5000,6.6671,0.9111,2.8464,3
84052,87863.2242,25430.1534,12.0000,5.5176,1.0000,2.3800,3
84053,87889.5276,25429.9877,15.5000,7.1269,0.9130,2.3796,3
84225,87369.9151,25344.4203,8.0000,3.6784,0.7500,3.2594,3
84231,87993.5067,25863.4533,4.0000,1.8392,0.4667,0.3666,1
84461,87677.1523,25980.9272,8.5000,3.9083,0.6596,2.7131,3
84806,87310.8915,25832.6481,19.0000,8.7362,1.0000,0.1683,3
