cell_id,centroid_x,centroid_y,thickness_px,thickness_um,completeness,dab_intensity,composite_grade
62579,30695.1064,62870.2356,8.0000,3.6784,0.2200,0.2934,3
62580,30526.0657,62893.0438,9.0000,4.1382,0.9655,0.2169,3
62581,30633.3420,62916.4721,14.0000,6.4372,0.9333,0.1887,3
62582,30483.7623,62919.4725,6.5000,2.9887,0.0976,0.2932,1
62583,30608.0778,62919.5469,19.0000,8.7362,1.0000,0.1617,1
62584,30466.9664,62951.7109,25.5000,11.7249,0.8919,2.6537,3
62585,30577.1833,62946.5125,10.5000,4.8279,0.8077,0.2321,3
62586,30499.7929,62958.1230,22.5000,10.3455,1.0000,2.6550,3
62589,30698.4183,63048.4315,16.0000,7.3568,0.9455,0.1720,1
62590,30734.9312,63048.7619,12.0000,5.5176,1.0000,0.2135,3
62591,30453.1904,63057.6803,8.0000,3.6784,0.9494,2.4599,3
62592,30416.5569,63135.4265,11.5000,5.2877,0.2778,0.3589,3
62593,30437.6993,63160.7614,13.0000,5.9774,0.7674,0.2493,3
62594,30731.4329,63182.7749,9.0000,4.1382,0.6061,0.2449,3
62595,30390.3851,63186.0324,10.0000,4.5980,0.4412,0.3017,3
62596,30682.3050,63193.6430,19.5000,8.9661,1.0000,2.9078,3
62597,30374.8498,63219.7042,10.0000,4.5980,0.0976,0.2408,3
62598,30344.4855,63213.7899,6.5000,2.9887,0.0000,0.3266,2
62599,30461.4685,63215.3213,14.5000,6.6671,1.0000,0.2576,3
62600,30308.8832,63239.3181,13.5000,6.2073,0.9194,2.8223,3
62602,30685.9978,63238.3856,11.0000,5.0578,0.7561,0.3557,3
62603,30385.1550,63245.9009,9.0000,4.1382,0.4242,1.2526,3
62604,30414.0291,63241.9217,11.0000,5.0578,0.5000,0.7420,3
62605,30451.9642,63246.2844,9.0000,4.1382,0.0000,0.3351,3
62606,30740.6704,63240.9680,16.0000,7.3568,1.0000,0.2244,3
62607,30357.3135,63263.7516,21.0000,9.6558,1.0000,2.9026,3
62608,30801.8260,63277.4528,16.0000,7.3568,0.9545,0.2909,3
62609,30783.2237,63291.0959,14.0000,6.4372,1.0000,0.3003,3
62610,30727.2963,63299.6119,16.0000,7.3568,1.0000,0.2892,3
62611,30672.1722,63312.7704,8.5000,3.9083,0.2963,0.1894,3
62612,30315.2741,62666.0243,13.0000,5.9774,1.0000,0.2103,3
62614,30512.4370,62783.6341,5.0000,2.2990,0.5000,0.2704,2
62615,30379.7251,62810.1626,10.0000,4.5980,0.7321,3.0755,3
62616,30400.0977,62818.4060,12.0000,5.5176,0.8704,3.1065,3
62620,30275.1000,63015.6500,17.5000,8.0465,0.8500,2.3635,3
62621,30330.8909,63027.9204,19.0000,8.7362,1.0000,2.8006,3
62622,30421.1784,63183.9211,12.0000,5.5176,0.9444,0.2251,3
62623,30727.7282,63214.7702,12.5000,5.7475,0.6304,0.2788,3
62624,30642.3285,63222.5815,9.0000,4.1382,0.3462,0.3869,3
62625,30547.4628,63273.4613,16.0000,7.3568,0.9167,2.8902,3
62626,30471.8565,63283.5865,23.5000,10.8053,1.0000,3.0664,3
62627,30821.1369,62860.9014,17.0000,7.8166,0.6939,2.9178,3
62630,30734.6450,63048.4932,10.0000,4.5980,1.0000,0.2127,3
62632,30844.1011,63135.0430,8.5000,3.9083,0.6071,0.3342,3
62633,30876.9489,63133.4059,10.0000,4.5980,0.2444,0.4833,3
62634,30851.6789,63172.0511,11.5000,5.2877,1.0000,0.2503,3
62635,30730.6393,63182.5114,10.5000,4.8279,0.6400,0.2507,3
62636,30726.6794,63214.0794,12.0000,5.5176,0.5306,0.2806,3
62637,30850.3596,63207.9097,12.5000,5.7475,0.8929,0.1896,1
62638,30830.6047,63236.1298,15.0000,6.8970,0.9524,0.1769,1
62639,30740.3309,63241.1468,15.5000,7.1269,1.0000,0.2266,3
62640,30852.6955,63272.7234,15.0000,6.8970,0.9762,0.2612,3
62641,30801.2890,63277.4393,14.5000,6.6671,0.9286,0.2817,3
62642,30882.2963,63288.9593,7.5000,3.4485,1.0000,0.3968,3
62643,30922.3803,63276.6422,13.5000,6.2073,0.2558,0.1486,3
62644,30783.3186,63290.9461,11.5000,5.2877,1.0000,0.3015,3
62645,30727.3434,63299.6027,17.0000,7.8166,1.0000,0.2912,3
62646,30822.2267,63303.1667,16.5000,7.5867,0.9714,0.2853,3
62648,30904.9735,63185.2063,7.5000,3.4485,0.4000,0.8601,2
62652,30843.8904,63135.0502,8.0000,3.6784,0.6667,0.3341,3
62653,30877.9364,63133.8168,10.5000,4.8279,0.2200,0.4977,3
62654,30852.3474,63172.3099,11.5000,5.2877,1.0000,0.2574,3
62655,30850.1709,63207.8934,14.0000,6.4372,0.9286,0.1875,1
62656,30830.7922,63236.4199,12.5000,5.7475,1.0000,0.1767,1
62658,30852.4521,63272.8702,13.0000,5.9774,1.0000,0.2591,3
62659,30883.2088,63288.8645,10.0000,4.5980,1.0000,0.3962,3
62660,30922.0804,63276.4118,9.0000,4.1382,0.3111,0.1441,3
62663,30822.3197,63303.3571,15.0000,6.8970,0.9706,0.2859,3
62664,30820.8015,62860.9704,17.5000,8.0465,0.7551,2.9195,3
62666,30904.7647,63185.2451,10.0000,4.5980,0.3947,0.7166,3
63857,30889.9392,63319.4125,16.5000,7.5867,0.8750,0.2042,3
63858,30832.0472,63330.1415,25.5000,11.7249,1.0000,0.2604,3
63859,30860.6393,63338.2022,23.0000,10.5754,0.9200,0.2640,3
63860,30918.3426,63352.7147,15.0000,6.8970,1.0000,0.2991,3
63861,30756.0631,63356.6426,11.5000,5.2877,1.0000,0.2046,3
63917,30889.7177,63319.4772,17.0000,7.8166,0.8438,0.2040,3
63918,30833.6301,63330.3516,24.5000,11.2651,0.9487,0.2608,3
63919,30861.1014,63337.9734,24.0000,11.0352,1.0000,0.2641,3
94586,30354.4362,62760.0000,22.0000,10.1156,1.0000,2.8725,3
94593,30310.7606,62750.6531,26.0000,11.9548,0.8553,2.8980,3
94753,30736.9381,63051.2978,9.0000,4.1382,1.0000,0.2131,3
94768,30625.5965,63317.3810,19.0000,8.7362,0.9815,2.9072,3
95043,30734.7722,63229.3749,14.5000,6.6671,0.8172,0.2439,3
